,HBA,HBD,TPSA,dipole,excitation_energy_1,excitation_energy_2,excitation_energy_3,excitation_energy_4,homo_energy,homo_lumo_gap,logP,lumo_energy,melting_point,molecular_refractivity,oscillator_strength_1,oscillator_strength_2,oscillator_strength_3,oscillator_strength_4,pccdb_id,smiles
507,2,0,26.3,1.75,5.812,7.017,7.405,7.472,-7.263,7.717,3.69,0.454,-18.11,61.08,0.001,0.0351,0.0899,0.0096,8167,CCCCCCCCCCOC(=O)C
508,2,1,32.59,0.66,6.11,6.142,6.49,6.818,-6.509,6.939,1.246,0.43,46.54,25.76,0.0112,0.0065,0.131,0.0883,7292,C/C(=N\O)/CC
509,2,1,29.1,3.69,5.387,5.57,5.859,6.054,-6.221,7.002,1.005,0.781,44.59,35.76,0.0021,0.0039,0.0015,0.0036,7768,OC1=NCCCCC1
510,2,1,29.46,2.22,4.485,4.598,4.673,5.255,-5.355,4.895,2.434,-0.46,73.26,49.85,0.0746,0.3114,0.0077,0.0005,7338,C/C=C/c1ccc(c(c1)OC)O
511,2,2,46.25,0.86,4.946,5.097,5.46,5.628,-5.772,5.823,1.594,0.052,101.71,40.95,0.0327,0.0002,0.014,0.0396,5610,NCCc1ccc(cc1)O
512,2,0,29.43,3.01,6.09,6.776,7.094,7.417,-7.486,8.163,0.342,0.678,26.2,18.79,0.0016,0.0091,0.0122,0.0064,8022,CCN=C=O
513,2,0,18.46,1.63,5.873,6.211,6.32,6.339,-6.291,8.283,2.62,1.992,-47.12,52.35,0.0262,0.0162,0.0009,0.0061,8188,CCCCOCCOCCCC
514,3,0,41.28,1.62,6.144,6.277,6.673,6.702,-6.577,7.519,1.153,0.942,-55.67,27.77,0.0784,0.0608,0.0145,0.0816,8472,COP(OC)OC
515,5,3,106.41,6.64,5.053,5.311,5.375,5.493,-6.944,6.104,-0.326,-0.841,181.81,28.73,0.021,0.0066,0.0067,0.0015,236,OC(=N)C[C@@H](C(=O)O)N
516,5,4,97.99,5.73,5.375,5.552,5.873,6.131,-6.778,6.61,-0.745,-0.169,134.25,38.84,0.0141,0.0009,0.0831,0.0315,1653,OC(=O)[C@@H]1C[C@@H](O)[C@H](C(=C1)O)O
517,1,0,23.79,3.81,7.726,7.988,7.988,8.015,-8.882,9.881,0.53,0.999,9.99,11.48,0.0,0.0054,0.0053,0.0011,6342,CC#N
518,5,1,115.96,6.03,3.815,4.24,4.259,4.766,-7.121,4.735,1.147,-2.386,141.98,46.47,0.0,0.0221,0.2231,0.0025,5094,OC(=N)OCc1ncc(n1C)N(=O)=O
519,3,2,43.7,1.94,4.869,5.04,5.126,5.356,-5.924,5.815,0.473,-0.109,44.37,55.86,0.0051,0.0309,0.0167,0.0081,7553,OCCN(Cc1ccccc1)CCO
520,1,1,20.23,1.38,4.656,4.666,4.817,4.984,-5.63,5.14,3.059,-0.49,81.56,53.9,0.0142,0.4648,0.0089,0.0031,7103,Oc1ccc(cc1)c1ccccc1
521,1,1,12.03,1.17,5.081,5.13,5.284,5.513,-5.929,6.046,1.661,0.117,61.08,45.78,0.0006,0.0089,0.0084,0.0274,7046,N1CCc2c(C1)cccc2
522,2,0,26.3,1.5,5.813,6.972,7.421,7.547,-7.276,7.706,1.596,0.43,-14.79,37.05,0.0007,0.0238,0.0265,0.0004,7945,CCOC(=O)CC(C)C
523,3,2,63.32,3.94,5.279,5.443,6.567,6.748,-6.563,6.895,0.509,0.332,106.17,25.82,0.0037,0.0122,0.0039,0.0014,6657,CC[C@@H](C(=O)O)N
524,7,3,110.08,0.53,4.83,4.987,5.027,5.206,-5.924,5.412,-0.178,-0.512,214.44,59.95,0.1071,0.0065,0.0918,0.0528,1468,O[C@H]1C=C[C@@H]([C@H]1O)n1cnc2c1[N]C=N[C]2N
525,1,0,17.07,3.96,3.579,5.54,5.762,6.196,-6.218,5.042,2.568,-1.176,27.96,47.8,0.001,0.3136,0.0052,0.003,6987,CC1=CC(=O)[C@@H](CC1)C(C)C
526,1,0,17.07,2.94,4.221,6.648,6.866,7.07,-6.768,6.207,2.156,-0.561,4.5,35.96,0.0004,0.0206,0.0229,0.0073,8130,CCCCCCC=O
527,2,2,54.7,5.77,4.87,5.522,5.701,5.724,-5.521,6.759,0.611,1.238,123.52,31.07,0.0194,0.0146,0.0096,0.0163,774,NCCc1cnc[nH]1
528,2,1,35.25,0.57,6.511,6.65,7.137,7.151,-6.89,9.132,0.207,2.242,24.4,10.71,0.0313,0.0094,0.0407,0.0024,4113,CON
529,1,1,20.23,1.6,6.319,6.686,6.981,7.075,-6.925,8.591,2.439,1.665,11.98,49.23,0.0146,0.0025,0.0097,0.009,1254,C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C
530,1,0,17.07,2.5,4.333,6.56,6.921,7.216,-6.868,6.357,0.985,-0.512,6.49,21.54,0.0002,0.0255,0.0606,0.0045,261,CCCC=O
531,2,1,45.53,1.01,5.312,5.643,6.048,6.326,-6.166,7.14,0.732,0.974,2.35,30.09,0.0016,0.0512,0.0123,0.0065,8075,OCCSCC
532,0,0,0.0,0.0,4.261,4.639,4.794,4.827,-5.772,4.748,5.021,-1.023,78.86,77.31,0.9009,0.0002,0.0,0.0003,7115,c1ccc(cc1)c1ccc(cc1)c1ccccc1
533,2,2,24.06,1.88,4.935,5.384,5.61,5.706,-5.559,7.557,0.614,1.997,50.37,42.28,0.0204,0.0068,0.0113,0.0303,7816,C[C@H]1NC[C@H](NC1)C
534,1,0,12.53,1.95,7.023,7.253,7.403,7.729,-7.268,10.142,0.017,2.874,-10.28,10.7,0.0327,0.003,0.0,0.0257,6354,O1CC1
535,2,2,49.33,6.05,4.053,4.584,4.601,4.923,-6.191,4.884,3.201,-1.306,169.77,62.95,0.0736,0.0095,0.0229,0.0265,4386,OC(=O)c1ccccc1Nc1ccccc1
536,1,0,12.89,1.84,4.89,5.2,5.265,5.932,-6.485,6.109,2.007,-0.376,32.33,39.13,0.0045,0.0684,0.0001,0.0102,7953,Cc1cc(C)nc(c1)C
537,5,2,75.27,9.62,4.015,4.234,5.375,5.543,-7.168,5.445,-0.6,-1.722,126.21,33.65,0.0,0.0,0.0013,0.0004,6211,OC1=N[C](=[N]=C(C1)O)=O
538,3,0,33.45,6.96,3.657,4.3,4.594,4.627,-5.268,4.035,2.948,-1.233,96.18,71.27,0.4128,0.0078,0.0221,0.0019,7050,CCN(c1ccc2c(c1)oc(=O)cc2C)CC
539,2,1,29.46,2.23,4.548,4.572,4.807,5.426,-5.529,4.92,2.044,-0.61,43.53,45.05,0.2444,0.0644,0.0008,0.0263,332,COc1cc(C=C)ccc1O
540,1,1,20.23,1.59,6.65,7.221,7.416,7.616,-7.108,9.072,0.777,1.965,-6.62,22.5,0.0175,0.0024,0.0143,0.0056,6568,CC[C@H](O)C
541,0,0,0.0,0.06,6.123,6.389,6.473,6.694,-6.37,7.312,3.143,0.942,-18.1,40.1,0.0118,0.0008,0.0072,0.0074,8126,CCCCC/C=C/C
542,3,1,49.66,4.85,1.589,4.129,4.183,4.241,-5.728,3.314,1.79,-2.414,71.38,33.92,0.0003,0.2785,0.0,0.0435,7729,O=Nc1ccc(cc1)O
543,0,0,45.82,4.95,3.711,4.12,4.289,4.485,-7.181,4.966,2.735,-2.215,51.79,45.2,0.0036,0.0278,0.0049,0.2419,6991,Cc1ccc(c(c1)C)N(=O)=O
544,1,1,20.23,1.1,4.957,4.966,5.452,5.666,-5.649,5.864,2.998,0.215,57.92,52.7,0.0388,0.0004,0.005,0.0516,7379,Oc1ccc(cc1C)C(C)(C)C
545,1,0,17.07,2.54,4.333,6.538,6.985,7.186,-6.857,6.354,1.375,-0.503,5.83,26.35,0.0002,0.0322,0.025,0.0011,8063,CCCCC=O
546,4,2,91.12,1.37,5.192,5.338,5.653,5.811,-6.487,6.319,0.117,-0.169,61.71,33.26,0.0127,0.0064,0.0011,0.003,4040,COC(=O)[C@@H](CS)N
547,0,0,45.82,3.68,4.093,4.422,6.798,7.415,-7.916,6.114,0.806,-1.801,6.85,19.83,0.0,0.0002,0.1341,0.0257,6587,CCN(=O)=O
548,5,3,119.83,2.64,5.277,5.606,5.64,6.038,-7.08,6.253,0.186,-0.827,177.49,30.86,0.0026,0.0156,0.0036,0.0065,109,O[S](C[C@@H](C(=O)O)N)[O]
549,4,2,81.47,0.68,4.382,5.141,5.42,5.799,-6.212,6.027,0.639,-0.185,132.19,35.45,0.0001,0.0489,0.0015,0.0093,559,O=CCCCNC(=[NH2])[NH]
550,5,2,91.67,5.43,3.332,3.607,4.693,4.975,-7.178,4.169,-0.495,-3.01,149.81,29.89,0.0003,0.003,0.0009,0.0001,51,OC(=O)CCC(=O)C(=O)O
551,4,2,66.4,7.1,5.625,5.777,5.863,6.076,-6.71,6.577,1.013,-0.133,97.84,45.34,0.0042,0.0014,0.0239,0.0738,1995,CC(C[C@@H](C(=O)O)/N=C(/O)\C)C
552,2,0,72.12,4.61,3.667,4.139,4.168,4.22,-7.753,4.95,2.295,-2.803,68.4,51.35,0.0,0.0188,0.0006,0.0011,7457,CCOC(=O)c1ccc(cc1)N(=O)=O
553,1,1,20.23,1.9,6.24,6.522,6.642,6.865,-7.023,8.163,0.391,1.14,21.09,25.51,0.0085,0.0258,0.0121,0.0004,8258,C#CC(O)(C)C
554,7,2,99.08,2.69,4.923,4.986,5.235,5.436,-5.94,5.418,0.658,-0.522,177.08,60.35,0.223,0.0096,0.0464,0.0067,3044,O[C@@H]1C[C@H](O[C@@H]1C)n1cnc2c1[N]C=N[C]2N
555,0,0,0.0,0.56,5.943,6.227,6.377,6.506,-6.348,7.11,2.999,0.762,17.45,45.22,0.034,0.038,0.0197,0.1695,6616,C=C1[C@@H]2CC[C@H](C1(C)C)C2
556,5,4,114.27,3.07,5.057,5.6,5.854,5.936,-5.812,6.555,0.354,0.743,188.0,27.13,0.002,0.0026,0.0023,0.2002,5939,[NH]C(=[NH2])NC(=[NH2])[NH]
557,2,0,26.3,1.68,5.665,5.932,6.494,6.937,-6.789,6.506,0.693,-0.283,-33.39,22.15,0.0011,0.2915,0.0386,0.0279,7904,CC(=O)OC=C
558,1,0,17.07,2.76,4.202,6.455,6.808,6.899,-6.724,6.158,1.231,-0.566,5.83,26.35,0.0002,0.0078,0.0334,0.003,7284,C[C@@H](C=O)CC
559,2,0,18.46,0.17,6.744,6.901,7.086,7.16,-6.983,9.429,1.015,2.446,-32.77,28.36,0.003,0.0025,0.0001,0.0088,6495,COC(OC)(C)C
560,3,2,69.11,5.84,4.334,4.994,5.046,5.205,-5.946,5.091,1.649,-0.854,143.28,38.94,0.0476,0.0078,0.0205,0.0608,1645,Nc1cccc(c1)C(=N)O
561,3,2,57.53,1.49,4.909,5.378,5.696,6.833,-7.559,6.291,-1.46,-1.268,34.06,19.06,0.0003,0.024,0.0208,0.0,670,OCC(=O)CO
562,1,0,17.07,2.64,4.43,6.102,6.679,6.938,-6.599,6.343,2.012,-0.256,-5.84,35.96,0.0001,0.0258,0.0109,0.0095,8034,CC(CCC(=O)C)C
563,2,2,40.46,3.25,4.882,5.15,5.375,5.571,-5.709,5.812,3.479,0.103,86.33,73.13,0.0427,0.0066,0.0726,0.0022,6929,OCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C
564,2,1,23.47,0.67,4.655,4.81,4.939,5.152,-5.309,5.592,1.767,0.283,58.48,47.64,0.058,0.0046,0.0631,0.0283,8389,Oc1ccc(c(c1)N(C)C)C
565,4,2,58.2,4.02,4.961,5.213,5.224,5.432,-6.64,5.804,1.225,-0.835,135.87,53.13,0.0131,0.005,0.0033,0.0041,1002,OC1=[N]=[C](=N[C@@H]1c1ccccc1)O
566,2,0,34.14,0.0,2.511,2.705,3.801,4.899,-7.363,3.826,0.251,-3.538,58.38,28.29,0.0,0.0,0.0,0.332,4650,O=C1C=CC(=O)C=C1
567,3,3,64.07,1.87,5.432,5.563,5.609,5.704,-5.823,8.082,1.065,2.259,109.11,39.17,0.0043,0.0095,0.0152,0.0037,5942,NCCCNCCCN
568,1,1,20.23,1.97,6.023,6.222,6.4,6.641,-6.773,7.861,0.781,1.088,9.4,30.28,0.0163,0.0315,0.0355,0.0351,7990,CCC#C[C@H](O)C
569,1,0,12.53,1.97,6.906,7.242,7.395,7.418,-7.143,10.022,0.405,2.879,-10.94,15.51,0.0216,0.0073,0.0113,0.0316,6378,C[C@@H]1CO1
570,4,1,55.76,6.02,4.808,5.349,5.425,5.517,-6.15,5.657,1.331,-0.493,95.86,50.97,0.037,0.1098,0.0036,0.0077,7139,COc1cc(ccc1OC)CC(=O)O
571,3,1,50.74,3.11,2.677,3.301,4.111,4.213,-5.369,3.548,4.265,-1.82,110.97,61.46,0.0,0.8533,0.0086,0.0005,6051,Nc1ccc(cc1)[N][N]c1ccccc1
572,4,0,52.6,2.43,4.821,4.823,5.587,5.588,-7.317,6.166,1.225,-1.151,-38.69,51.81,0.0006,0.0,0.0026,0.0015,7355,O=C(C(=C)C)OCCOC(=O)C(=C)C
573,2,2,39.26,1.48,4.411,4.587,4.613,4.816,-4.98,5.167,1.978,0.188,141.38,62.6,0.0016,0.0821,0.0091,0.004,4980,CN(CCc1c[nH]c2c1c(O)ccc2)C
574,3,0,34.89,7.56,2.115,2.419,3.475,3.703,-5.184,2.582,2.087,-2.601,147.1,64.77,0.109,0.0043,0.0016,0.0042,6817,Cn1c2ccccc2nc2c1cccc2=O
575,0,0,0.0,0.22,5.282,5.819,6.023,6.2,-6.403,6.495,3.029,0.093,5.16,45.83,0.0011,0.0483,0.0022,0.0086,7705,CCCCc1ccccc1
576,1,0,17.07,4.11,3.648,5.591,5.836,6.224,-6.275,5.116,2.322,-1.159,47.31,42.73,0.0002,0.3212,0.0206,0.0036,6544,CC1=CC(=O)CC(C1)(C)C
577,2,1,39.16,1.78,5.391,5.51,5.767,6.029,-5.899,6.365,1.439,0.465,60.63,26.38,0.1045,0.0037,0.0878,0.0605,3438,NCc1ccco1
578,1,0,32.09,3.41,2.542,5.138,5.189,5.336,-5.665,3.946,3.203,-1.72,83.67,53.23,0.0,0.0162,0.1718,0.0464,5446,S=C1C[C@H]2C([C@]1(C)CC2)(C)C
579,3,1,30.49,1.46,5.721,5.901,6.068,6.164,-5.91,8.319,0.26,2.408,-17.28,35.93,0.0008,0.0144,0.0223,0.0194,2383,COCCNCCOC
580,1,1,66.05,4.1,3.743,4.256,4.289,4.366,-7.374,4.906,1.653,-2.468,64.9,46.2,0.0,0.0225,0.045,0.1711,7494,OCCc1ccc(cc1)N(=O)=O
581,5,3,81.0,4.62,5.426,5.97,6.257,6.368,-6.885,6.955,-1.642,0.071,90.47,37.95,0.0015,0.0381,0.0167,0.0103,8761,OCCN(CC(=O)O)CCO
582,2,2,40.46,1.4,4.931,5.209,5.531,5.769,-5.94,5.84,0.884,-0.101,66.74,34.59,0.0284,0.0008,0.1236,0.0067,125,OCc1ccc(cc1)O
583,4,2,74.6,6.15,5.47,5.641,5.858,6.114,-7.124,6.321,-0.064,-0.803,129.08,24.89,0.0019,0.0014,0.0009,0.0031,1110,OC(=O)CCC(=O)O
584,1,0,3.24,0.33,4.989,5.311,5.313,5.743,-5.88,6.068,1.846,0.188,-87.71,46.85,0.002,0.0038,0.0037,0.0148,7617,C=CCN(CC=C)CC=C
585,2,1,35.25,0.91,5.756,6.381,6.483,6.595,-6.185,8.555,0.292,2.37,20.73,20.33,0.0086,0.0128,0.0131,0.0192,8018,COCCN
586,0,0,0.0,0.35,5.135,5.731,5.751,6.008,-6.036,6.321,2.612,0.286,16.83,41.34,0.0069,0.0289,0.0018,0.001,7247,Cc1ccc(c(c1)C)C
587,5,2,117.62,6.77,3.091,3.748,4.19,4.735,-6.338,3.459,2.259,-2.879,240.5,64.07,0.2733,0.4904,0.005,0.0657,2045,N#C/C(=C\c1ccc(cc1)O)/C(=C(C#N)C#N)N
588,4,0,42.31,8.56,2.351,2.656,3.558,3.718,-5.551,3.333,0.557,-2.218,131.11,63.34,0.0001,0.0146,0.0023,0.0921,2946,CN1CCc2c3C1=CC(=O)C(=O)c3n(c2)C
589,3,2,55.48,2.75,4.901,4.954,5.424,5.528,-5.685,5.829,1.602,0.144,107.82,47.44,0.044,0.001,0.0119,0.0227,1669,NCCc1ccc(c(c1)OC)O
590,3,1,38.33,1.9,5.837,6.402,6.46,6.561,-6.34,7.837,0.753,1.497,24.72,25.82,0.0007,0.0035,0.0316,0.0036,7752,CCO/C(=N\C)/O
591,2,0,26.3,4.51,5.741,6.712,7.225,7.315,-7.214,7.611,0.323,0.397,9.78,20.51,0.0003,0.0102,0.0137,0.0042,7302,O=C1CCCO1
592,1,1,26.02,1.4,5.567,6.358,6.41,6.706,-6.215,8.498,1.692,2.283,28.35,28.86,0.0115,0.0136,0.0085,0.0342,7894,NCCC(C)C
593,4,0,51.56,2.54,2.978,3.893,4.207,4.565,-6.89,4.144,0.42,-2.746,109.67,35.13,0.0,0.005,0.0004,0.1267,1043,C1=Nc2c(=N[CH]1)[n]cnc2
594,4,2,74.6,3.19,2.881,3.219,3.222,3.683,-6.212,3.695,1.873,-2.517,204.83,63.8,0.0,0.1179,0.0053,0.002,6293,O=C1c2ccccc2C(=O)c2c1ccc(c2O)O
595,3,1,62.6,2.57,4.991,5.359,5.37,5.675,-6.161,6.302,0.824,0.142,60.89,30.7,0.0014,0.0088,0.0029,0.0047,563,CSCCC(=O)O
596,3,1,38.69,1.31,6.515,6.706,6.9,6.916,-6.852,9.064,0.13,2.212,7.76,32.21,0.0062,0.0021,0.0367,0.0051,7528,OC[C@@H]1COC(O1)(C)C
597,2,2,40.46,3.35,5.965,6.505,6.56,6.892,-6.612,8.087,0.386,1.475,29.36,33.02,0.0025,0.0011,0.0079,0.045,6440,OCC([C@@H](O)C)(C)C
598,2,0,26.3,1.44,5.254,5.308,5.421,5.736,-6.558,6.316,3.015,-0.242,47.99,71.6,0.0007,0.0002,0.0696,0.0098,7601,O=C(Cc1ccccc1)OCCc1ccccc1
599,1,1,26.02,1.58,4.469,4.69,5.122,5.161,-5.089,5.562,2.775,0.473,66.99,45.74,0.0102,0.0523,0.0003,0.0007,6913,Cc1cc(C)c(c(c1)C)N
600,3,3,66.48,3.15,4.976,5.193,5.565,5.76,-5.913,5.891,1.085,-0.022,120.33,42.11,0.0453,0.0001,0.0018,0.0059,4538,NC[C@H](c1cccc(c1)O)O
601,1,1,38.8,1.28,4.736,4.781,5.2,5.498,-5.94,5.804,1.975,-0.136,28.08,33.69,0.0024,0.0127,0.219,0.0083,7969,Sc1ccccc1
602,2,0,26.3,1.59,5.256,5.439,5.859,6.061,-6.544,6.343,1.792,-0.201,17.6,47.11,0.0002,0.0611,0.0138,0.0247,7590,CCOC(=O)Cc1ccccc1
603,5,3,92.42,2.23,5.247,5.474,5.527,5.571,-6.414,6.139,0.016,-0.275,153.41,38.44,0.0002,0.0122,0.0004,0.0015,922,C/N=C(\CC[C@@H](C(=O)O)N)/O
604,4,1,53.82,3.08,3.333,3.748,3.988,4.796,-5.954,3.804,3.493,-2.15,63.58,64.79,0.0002,1.0467,0.0786,0.018,5542,CCC/C=C/C/C=C/[CH]/C=C\[N][N][N]O
605,4,2,74.6,4.25,5.503,5.762,6.295,6.625,-7.592,6.789,-0.454,-0.803,129.75,20.08,0.0117,0.0019,0.0345,0.0152,867,OC(=O)CC(=O)O
606,3,2,76.1,3.87,3.512,4.288,4.521,4.666,-5.815,4.033,2.35,-1.782,131.85,56.01,0.3751,0.0087,0.0223,0.0007,4703,S/C(=C/c1ccc(cc1)C)/C(=O)O
607,6,4,116.67,5.81,5.605,5.961,6.386,6.528,-7.108,7.38,-0.813,0.272,166.1,32.1,0.0007,0.0036,0.0139,0.0007,3496,OC(=O)CNCP(=O)(O)O
608,1,1,12.03,0.77,4.997,5.19,5.215,5.314,-6.09,6.014,3.367,-0.076,64.06,63.5,0.0026,0.0007,0.0056,0.0051,7656,N(Cc1ccccc1)Cc1ccccc1
609,0,0,45.82,4.33,3.705,4.108,4.276,4.683,-7.279,4.972,2.426,-2.308,46.95,40.23,0.0038,0.0291,0.0031,0.1843,6944,O=N(=O)c1ccccc1C
610,5,4,103.78,4.97,4.686,4.78,4.905,5.012,-5.524,5.627,0.752,0.103,219.18,49.55,0.0284,0.0494,0.0021,0.0065,6047,OC(=O)[C@@H](Cc1ccc(c(c1)O)O)N
611,2,1,37.3,4.23,5.622,6.405,7.284,7.526,-7.187,7.535,1.117,0.348,69.95,27.66,0.0018,0.0113,0.0219,0.003,6417,OC(=O)C(C)(C)C
612,2,2,54.7,3.38,5.144,5.572,5.743,5.954,-5.948,6.675,1.0,0.727,122.85,35.88,0.0169,0.0202,0.0427,0.0231,3615,C[C@@H](Cc1cnc[nH]1)N
613,1,1,20.23,1.89,4.689,4.816,5.54,5.679,-6.076,5.07,1.692,-1.007,44.79,42.5,0.3685,0.1451,0.004,0.1736,308,OC/C=C/c1ccccc1
614,6,4,120.85,3.13,4.531,4.589,4.72,5.309,-7.116,5.35,0.875,-1.766,271.2,49.68,0.0001,0.0226,0.0583,0.1675,1297,N[C@@H](c1ccc(c(c1)O)C(=O)O)C(=O)O
615,2,0,18.46,0.65,5.034,5.074,5.408,5.419,-5.957,5.916,3.144,-0.041,39.42,63.75,0.0301,0.0299,0.0044,0.0016,7713,C(Oc1ccccc1)COc1ccccc1
616,6,4,130.69,2.14,4.996,5.342,5.554,5.589,-6.003,6.112,0.842,0.109,150.83,50.24,0.0056,0.0024,0.0103,0.0126,2141,NCCCNCCSP(=O)(O)O
617,2,0,26.3,1.65,4.8,5.813,6.403,6.878,-7.255,6.24,1.126,-1.015,-31.3,31.77,0.0001,0.2072,0.1423,0.0122,7343,CCOC(=O)C(=C)C
618,2,0,26.3,1.23,5.312,5.546,5.718,5.931,-5.948,6.106,2.788,0.158,36.37,58.23,0.1619,0.0415,0.0071,0.0328,7334,CCOC(=O)[C@@H]1[C@H](C1(C)C)C=C(C)C
619,3,0,50.09,5.46,5.863,7.199,7.546,7.565,-8.041,7.763,0.463,-0.278,20.44,27.18,0.0007,0.0047,0.0011,0.0521,7764,CCOC(=O)CC#N
620,6,2,112.63,5.64,3.02,4.527,4.687,5.233,-5.802,4.806,-1.415,-0.996,172.38,40.85,0.0018,0.0002,0.0002,0.001,4518,NCCN(N(N=O)O)CCN
621,1,1,20.23,1.4,6.214,6.521,6.688,6.776,-7.048,8.022,1.315,0.974,41.68,37.82,0.0035,0.019,0.0241,0.0095,6525,C#CC1(O)CCCCC1
622,1,1,20.23,1.77,6.42,7.18,7.411,7.475,-7.034,9.143,3.51,2.109,-11.27,56.15,0.0101,0.0176,0.0016,0.0099,8184,CCCCCCCCCCCO
623,2,1,23.47,2.67,5.349,5.508,5.632,5.752,-5.823,7.758,1.881,1.935,-7.97,54.24,0.0223,0.0103,0.0151,0.0029,7621,CCCCN(CCCC)CCO
624,8,4,151.17,2.71,3.421,4.252,4.846,4.971,-7.706,5.015,-1.89,-2.691,171.66,36.55,0.0001,0.018,0.0018,0.0,113,O[C@H](C(=O)C(=O)O)COP(=O)(O)O
625,2,2,40.46,0.02,4.108,4.242,4.61,4.677,-5.165,4.607,2.251,-0.558,129.6,47.99,0.0968,0.0752,0.0002,0.0,6749,Oc1cccc2c1cccc2O
626,1,0,17.07,2.37,4.241,4.972,5.976,6.299,-6.599,6.008,1.542,-0.59,36.87,33.38,0.0001,0.0095,0.0053,0.0065,7508,O=C[C@@H]1CCC=CC1
627,4,3,77.76,5.12,4.917,5.302,5.397,5.57,-6.335,5.785,0.51,-0.55,143.24,41.17,0.0244,0.1315,0.0126,0.0223,328,OC(=O)[C@H](c1ccc(cc1)O)O
628,1,2,27.82,2.87,4.557,4.699,4.823,5.092,-5.287,5.23,2.321,-0.057,125.61,55.68,0.0689,0.0013,0.0252,0.0012,6088,CNCCc1c[nH]c2c1cccc2
629,4,3,102.12,3.61,5.206,5.405,5.579,5.935,-6.539,6.713,0.418,0.174,126.43,33.75,0.001,0.0127,0.0131,0.0458,778,N[C@H](C(=O)O)CCS
630,2,1,44.02,3.27,6.936,7.26,7.592,7.768,-8.286,8.534,-0.109,0.248,27.95,17.45,0.0186,0.0013,0.0125,0.011,6572,C[C@@H](C#N)O
631,3,0,39.44,1.51,5.43,5.514,5.832,5.894,-5.886,6.204,2.411,0.318,14.84,53.8,0.028,0.0019,0.1232,0.0103,7733,CC(COC(=O)CCc1ccco1)C
632,2,1,51.94,2.2,4.976,5.276,5.442,5.621,-6.033,5.908,1.709,-0.125,26.64,31.6,0.0294,0.0235,0.2327,0.0684,7363,SCc1ccco1
633,2,0,18.46,0.52,5.443,5.911,6.002,6.116,-5.802,7.056,1.673,1.254,-12.76,35.34,0.0066,0.0034,0.0038,0.0097,7676,CCO[C@@H]1CCC=CO1
634,0,0,0.0,0.23,5.871,6.459,6.542,6.659,-6.351,7.285,2.117,0.933,5.81,28.37,0.009,0.0356,0.0001,0.0126,8079,C1CCC=CC1
635,6,4,130.66,2.64,5.468,5.858,5.995,6.285,-6.855,6.863,0.447,0.008,191.18,46.42,0.0049,0.0004,0.0061,0.0017,2927,OC(=O)[C@H](CCCCP(=O)(O)O)N
636,4,2,99.6,1.97,5.032,5.445,5.596,5.705,-6.104,6.191,0.733,0.087,124.81,38.91,0.0063,0.0007,0.0417,0.0064,847,C[S@](=O)CC[C@@H](C(=O)O)N
637,1,1,26.02,1.52,4.598,4.692,5.369,5.428,-5.276,5.538,2.467,0.261,62.15,40.78,0.0476,0.0026,0.0198,0.0005,7949,Cc1cc(C)cc(c1)N
638,5,2,93.64,3.56,5.901,6.688,6.791,7.167,-8.283,7.472,0.032,-0.811,76.55,28.81,0.0006,0.0182,0.0308,0.0102,1034,CCC(=O)OP(=O)(O)O
639,5,3,92.42,7.13,5.354,5.626,5.719,6.007,-6.376,6.593,0.016,0.218,153.41,38.44,0.0041,0.0009,0.0009,0.0053,902,C/C(=N\CC[C@@H](C(=O)O)N)/O
640,1,0,9.23,1.25,5.316,5.837,6.006,6.063,-5.717,6.931,1.31,1.214,-2.48,24.65,0.0121,0.0158,0.0265,0.0049,8080,C1COC=CC1
641,6,2,90.37,5.0,4.451,4.894,4.98,5.178,-5.578,5.246,0.077,-0.332,136.18,53.52,0.0297,0.0127,0.0035,0.0712,5718,[NH]C1=[N]=C(N(C=C1)[C@@H]1CC[C@H](O1)CO)O
642,1,0,17.07,3.79,3.719,4.688,4.973,5.552,-6.841,5.244,1.808,-1.597,41.92,36.8,0.0001,0.0169,0.3367,0.0001,7725,O=Cc1ccc(cc1)C
643,6,4,106.86,4.63,5.084,5.437,5.584,5.789,-6.261,6.626,-0.262,0.365,152.43,57.02,0.0004,0.0015,0.0002,0.0067,2527,OCC([C@@H](/C(=N\CCCC(=O)O)/O)O)(C)C
644,5,1,75.99,1.43,5.068,5.411,5.661,5.686,-6.196,5.989,1.43,-0.207,53.24,41.9,0.008,0.2086,0.0146,0.0003,4109,CS[C]([N]O/C(=N/C)/O)C
645,4,1,78.46,1.14,4.562,4.689,4.746,4.981,-5.919,5.181,4.082,-0.737,112.41,68.6,0.1895,0.0262,0.1283,0.0036,7230,CC(NSc1nc2c(s1)cccc2)(C)C
646,4,3,81.14,3.77,5.47,5.634,5.925,5.958,-6.033,7.592,1.185,1.559,141.5,34.95,0.0016,0.0077,0.0104,0.0033,502,NCCCCNC(=N)O
647,3,1,38.33,4.3,4.495,4.588,4.632,4.996,-5.252,5.323,1.727,0.071,64.7,47.25,0.1071,0.0034,0.1091,0.0097,5827,COc1ccc(cc1)/N=C(/O)\C
648,1,0,9.23,1.19,4.156,4.522,5.205,5.375,-5.543,4.729,2.848,-0.814,53.76,50.44,0.0363,0.0103,0.0024,0.1325,7119,COc1ccc2c(c1)cccc2
